country,latitude,longitude,scientific_name,vernacular_name,date,count
Montenegro,42.2015404138,19.0740251541,Calopteryx virgo festiva,Beautiful Demoiselle (ssp. festiva),2008-05-07,10
Montenegro,42.1938385483,18.9710712433,Calopteryx virgo festiva,Beautiful Demoiselle (ssp. festiva),2003-06-06,20
